N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,2,468,0,0
1,2,466,0,2
2,2,459,0,9
3,2,453,0,15
4,2,443,0,25
5,2,434,0,34
6,2,425,0,43
7,2,418,0,50
8,2,409,0,59
9,2,400,0,68
10,2,389,0,79
11,2,377,0,91
12,2,363,0,105
13,2,336,0,132
14,2,313,0,155
15,2,291,0,177
16,2,277,0,191
17,2,259,0,209
18,2,235,0,233
19,2,221,0,247
20,2,207,0,261
21,2,192,0,276
22,2,179,0,289
23,2,163,0,305
24,2,154,0,314
25,2,145,0,323
26,2,133,0,335
27,2,123,0,345
28,2,107,0,361
29,2,98,0,370
30,2,92,0,376
31,2,84,0,384
32,2,75,0,393
33,2,71,0,397
34,1,66,1,402
35,1,59,1,409
36,1,50,1,418
37,0,46,2,422
38,0,38,2,430
39,0,31,2,437
40,0,23,2,445
41,0,22,2,446
42,0,20,2,448
43,0,17,2,451
44,0,13,2,455
45,0,9,2,459
46,0,5,2,463
47,0,5,2,463
48,0,4,2,464
49,0,4,2,464
50,0,2,2,466
51,0,1,2,467
