N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,345,0,125
2,0,276,0,194
3,0,237,0,233
4,0,211,0,259
5,0,191,0,279
6,0,179,0,291
7,0,168,0,302
8,0,159,0,311
9,0,145,0,325
10,0,133,0,337
11,0,128,0,342
12,0,116,0,354
13,0,113,0,357
14,0,107,0,363
15,0,98,0,372
16,0,95,0,375
17,0,87,0,383
18,0,81,0,389
19,0,72,0,398
20,0,70,0,400
21,0,66,0,404
22,0,61,0,409
23,0,59,0,411
24,0,54,0,416
25,0,51,0,419
26,0,47,0,423
27,0,44,0,426
28,0,40,0,430
29,0,39,0,431
30,0,34,0,436
31,0,31,0,439
32,0,29,0,441
33,0,26,0,444
34,0,26,0,444
35,0,26,0,444
36,0,24,0,446
37,0,24,0,446
38,0,19,0,451
39,0,18,0,452
40,0,17,0,453
41,0,16,0,454
42,0,14,0,456
43,0,14,0,456
44,0,11,0,459
45,0,11,0,459
46,0,11,0,459
47,0,9,0,461
48,0,9,0,461
49,0,6,0,464
50,0,6,0,464
51,0,6,0,464
