N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,429,0,41
2,0,402,0,68
3,0,369,0,101
4,0,336,0,134
5,0,312,0,158
6,0,295,0,175
7,0,275,0,195
8,0,263,0,207
9,0,246,0,224
10,0,237,0,233
11,0,222,0,248
12,0,202,0,268
13,0,191,0,279
14,0,183,0,287
15,0,169,0,301
16,0,155,0,315
17,0,146,0,324
18,0,135,0,335
19,0,126,0,344
20,0,112,0,358
21,0,107,0,363
22,0,102,0,368
23,0,97,0,373
24,0,92,0,378
25,0,86,0,384
26,0,84,0,386
27,0,79,0,391
28,0,73,0,397
29,0,69,0,401
30,0,66,0,404
31,0,61,0,409
32,0,58,0,412
33,0,55,0,415
34,0,50,0,420
35,0,48,0,422
36,0,45,0,425
37,0,40,0,430
38,0,36,0,434
39,0,34,0,436
40,0,31,0,439
41,0,30,0,440
42,0,28,0,442
43,0,24,0,446
44,0,24,0,446
45,0,21,0,449
46,0,18,0,452
47,0,18,0,452
48,0,16,0,454
49,0,15,0,455
50,0,15,0,455
51,0,13,0,457
52,0,13,0,457
53,0,12,0,458
54,0,11,0,459
55,0,11,0,459
56,0,9,0,461
57,0,9,0,461
58,0,9,0,461
59,0,9,0,461
60,0,9,0,461
61,0,6,0,464
62,0,5,0,465
63,0,4,0,466
64,0,4,0,466
65,0,4,0,466
66,0,4,0,466
67,0,3,0,467
68,0,2,0,468
69,0,2,0,468
70,0,2,0,468
71,0,2,0,468
72,0,2,0,468
73,0,2,0,468
74,0,2,0,468
75,0,1,0,469
76,0,1,0,469
77,0,1,0,469
78,0,1,0,469
79,0,1,0,469
80,0,1,0,469
81,0,1,0,469
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
