N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,468,0,2
3,0,468,0,2
4,0,466,0,4
5,0,465,0,5
6,0,464,0,6
7,0,461,0,9
8,0,457,0,13
9,0,452,0,18
10,0,446,0,24
11,0,432,0,38
12,0,421,0,49
13,0,415,0,55
14,0,407,0,63
15,0,392,0,78
16,0,376,0,94
17,0,364,0,106
18,0,351,0,119
19,0,336,0,134
20,0,320,0,150
21,0,297,0,173
22,0,280,0,190
23,0,267,0,203
24,0,255,0,215
25,0,237,0,233
26,0,215,0,255
27,0,199,0,271
28,0,184,0,286
29,0,168,0,302
30,0,147,0,323
31,0,133,0,337
32,0,124,0,346
33,0,112,0,358
34,0,97,0,373
35,0,81,0,389
36,0,74,0,396
37,0,67,0,403
38,0,57,0,413
39,0,48,0,422
40,0,41,0,429
41,0,34,0,436
42,0,26,0,444
43,0,21,0,449
44,0,16,0,454
45,0,12,0,458
46,0,9,0,461
47,0,6,0,464
48,0,2,0,468
49,0,2,0,468
50,0,0,0,470
51,0,0,0,470
