N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,468,0,2
2,0,461,0,9
3,0,435,0,35
4,0,404,0,66
5,0,378,0,92
6,0,342,0,128
7,0,311,0,159
8,0,279,0,191
9,0,253,0,217
10,0,224,0,246
11,0,205,0,265
12,0,176,0,294
13,0,153,0,317
14,0,141,0,329
15,0,126,0,344
16,0,113,0,357
17,0,95,0,375
18,0,87,0,383
19,0,77,0,393
20,0,68,0,402
21,0,64,0,406
22,0,51,0,419
23,0,47,0,423
24,0,41,0,429
25,0,33,0,437
26,0,33,0,437
27,0,30,0,440
28,0,25,0,445
29,0,21,0,449
30,0,16,0,454
31,0,14,0,456
32,0,14,0,456
33,0,13,0,457
34,0,12,0,458
35,0,12,0,458
36,0,10,0,460
37,0,10,0,460
38,0,8,0,462
39,0,6,0,464
40,0,4,0,466
41,0,3,0,467
42,0,2,0,468
43,0,2,0,468
44,0,1,0,469
45,0,1,0,469
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
