N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,265,0,56
2,0,197,0,124
3,0,161,0,160
4,0,139,0,182
5,0,117,0,204
6,0,108,0,213
7,0,98,0,223
8,0,85,0,236
9,0,74,0,247
10,0,62,0,259
11,0,57,0,264
12,0,49,0,272
13,0,46,0,275
14,0,44,0,277
15,0,40,0,281
16,0,37,0,284
17,0,37,0,284
18,0,32,0,289
19,0,30,0,291
20,0,24,0,297
21,0,23,0,298
22,0,22,0,299
23,0,19,0,302
24,0,16,0,305
25,0,16,0,305
26,0,15,0,306
27,0,13,0,308
28,0,11,0,310
29,0,9,0,312
30,0,8,0,313
31,0,7,0,314
32,0,6,0,315
33,0,6,0,315
34,0,6,0,315
35,0,6,0,315
36,0,6,0,315
37,0,5,0,316
38,0,4,0,317
39,0,3,0,318
40,0,3,0,318
41,0,3,0,318
42,0,2,0,319
43,0,2,0,319
44,0,2,0,319
45,0,2,0,319
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,0,0,321
51,0,0,0,321
