N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,327,0,143
2,0,290,0,180
3,0,260,0,210
4,0,237,0,233
5,0,207,0,263
6,0,184,0,286
7,0,169,0,301
8,0,158,0,312
9,0,143,0,327
10,0,131,0,339
11,0,126,0,344
12,0,115,0,355
13,0,102,0,368
14,0,94,0,376
15,0,87,0,383
16,0,81,0,389
17,0,74,0,396
18,0,70,0,400
19,0,68,0,402
20,0,62,0,408
21,0,58,0,412
22,0,56,0,414
23,0,53,0,417
24,0,48,0,422
25,0,45,0,425
26,0,44,0,426
27,0,38,0,432
28,0,36,0,434
29,0,31,0,439
30,0,28,0,442
31,0,27,0,443
32,0,25,0,445
33,0,24,0,446
34,0,24,0,446
35,0,23,0,447
36,0,21,0,449
37,0,19,0,451
38,0,18,0,452
39,0,15,0,455
40,0,12,0,458
41,0,12,0,458
42,0,10,0,460
43,0,10,0,460
44,0,9,0,461
45,0,7,0,463
46,0,6,0,464
47,0,6,0,464
48,0,5,0,465
49,0,4,0,466
50,0,3,0,467
51,0,2,0,468
