N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,465,0,5
2,0,462,0,8
3,0,452,0,18
4,0,445,0,25
5,0,433,0,37
6,0,421,0,49
7,0,410,0,60
8,0,396,0,74
9,0,384,0,86
10,0,371,0,99
11,0,361,0,109
12,0,346,0,124
13,0,332,0,138
14,0,308,0,162
15,0,297,0,173
16,0,285,0,185
17,0,275,0,195
18,0,263,0,207
19,0,250,0,220
20,0,239,0,231
21,0,232,0,238
22,0,221,0,249
23,0,210,0,260
24,0,203,0,267
25,0,196,0,274
26,0,184,0,286
27,0,175,0,295
28,0,167,0,303
29,0,163,0,307
30,0,158,0,312
31,0,149,0,321
32,0,145,0,325
33,0,136,0,334
34,0,129,0,341
35,0,125,0,345
36,0,121,0,349
37,0,116,0,354
38,0,105,0,365
39,0,93,0,377
40,0,89,0,381
41,0,78,0,392
42,0,68,0,402
43,0,61,0,409
44,0,55,0,415
45,0,48,0,422
46,0,42,0,428
47,0,38,0,432
48,0,31,0,439
49,0,22,0,448
50,0,14,0,456
51,0,7,0,463
