N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,240,0,81
2,0,208,0,113
3,0,179,0,142
4,0,157,0,164
5,0,149,0,172
6,0,145,0,176
7,0,143,0,178
8,0,136,0,185
9,0,128,0,193
10,0,120,0,201
11,0,106,0,215
12,0,95,0,226
13,0,87,0,234
14,0,79,0,242
15,0,75,0,246
16,0,69,0,252
17,0,69,0,252
18,0,64,0,257
19,0,57,0,264
20,0,56,0,265
21,0,54,0,267
22,0,51,0,270
23,0,47,0,274
24,0,45,0,276
25,0,43,0,278
26,0,40,0,281
27,0,39,0,282
28,0,38,0,283
29,0,37,0,284
30,0,34,0,287
31,0,33,0,288
32,0,33,0,288
33,0,32,0,289
34,0,30,0,291
35,0,28,0,293
36,0,27,0,294
37,0,25,0,296
38,0,24,0,297
39,0,23,0,298
40,0,21,0,300
41,0,17,0,304
42,0,15,0,306
43,0,13,0,308
44,0,12,0,309
45,0,11,0,310
46,0,10,0,311
47,0,9,0,312
48,0,8,0,313
49,0,5,0,316
50,0,2,0,319
51,0,2,0,319
