N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,184,0,137
2,0,158,0,163
3,0,139,0,182
4,0,120,0,201
5,0,108,0,213
6,0,89,0,232
7,0,75,0,246
8,0,64,0,257
9,0,60,0,261
10,0,54,0,267
11,0,52,0,269
12,0,49,0,272
13,0,47,0,274
14,0,41,0,280
15,0,36,0,285
16,0,35,0,286
17,0,32,0,289
18,0,27,0,294
19,0,24,0,297
20,0,22,0,299
21,0,22,0,299
22,0,18,0,303
23,0,15,0,306
24,0,14,0,307
25,0,11,0,310
26,0,11,0,310
27,0,10,0,311
28,0,8,0,313
29,0,8,0,313
30,0,6,0,315
31,0,6,0,315
32,0,5,0,316
33,0,3,0,318
34,0,3,0,318
35,0,2,0,319
36,0,2,0,319
37,0,0,0,321
38,0,0,0,321
39,0,0,0,321
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
