N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,2,319,0,0
1,2,275,0,44
2,2,252,0,67
3,1,232,1,87
4,1,214,1,105
5,1,195,1,124
6,1,188,1,131
7,1,176,1,143
8,1,164,1,155
9,1,149,1,170
10,1,137,1,182
11,1,123,1,196
12,1,113,1,206
13,1,103,1,216
14,1,88,1,231
15,1,71,1,248
16,1,61,1,258
17,1,55,1,264
18,1,47,1,272
19,1,38,1,281
20,1,36,1,283
21,1,32,1,287
22,1,28,1,291
23,1,18,1,301
24,1,15,1,304
25,1,13,1,306
26,1,11,1,308
27,1,7,1,312
28,1,4,1,315
29,1,3,1,316
30,1,3,1,316
31,0,2,2,317
32,0,1,2,318
33,0,1,2,318
34,0,1,2,318
35,0,1,2,318
36,0,1,2,318
37,0,1,2,318
38,0,0,2,319
39,0,0,2,319
40,0,0,2,319
41,0,0,2,319
42,0,0,2,319
43,0,0,2,319
44,0,0,2,319
45,0,0,2,319
46,0,0,2,319
47,0,0,2,319
48,0,0,2,319
49,0,0,2,319
50,0,0,2,319
51,0,0,2,319
