N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,277,0,44
2,0,259,0,62
3,0,250,0,71
4,0,231,0,90
5,0,206,0,115
6,0,181,0,140
7,0,160,0,161
8,0,135,0,186
9,0,108,0,213
10,0,88,0,233
11,0,76,0,245
12,0,61,0,260
13,0,53,0,268
14,0,50,0,271
15,0,45,0,276
16,0,42,0,279
17,0,38,0,283
18,0,33,0,288
19,0,31,0,290
20,0,29,0,292
21,0,27,0,294
22,0,22,0,299
23,0,21,0,300
24,0,18,0,303
25,0,17,0,304
26,0,14,0,307
27,0,11,0,310
28,0,9,0,312
29,0,6,0,315
30,0,6,0,315
31,0,6,0,315
32,0,4,0,317
33,0,3,0,318
34,0,3,0,318
35,0,3,0,318
36,0,3,0,318
37,0,3,0,318
38,0,3,0,318
39,0,3,0,318
40,0,3,0,318
41,0,3,0,318
42,0,3,0,318
43,0,3,0,318
44,0,2,0,319
45,0,2,0,319
46,0,2,0,319
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,1,0,320
51,0,0,0,321
