N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,303,0,18
2,0,277,0,44
3,0,256,0,65
4,0,236,0,85
5,0,222,0,99
6,0,213,0,108
7,0,208,0,113
8,0,200,0,121
9,0,193,0,128
10,0,189,0,132
11,0,181,0,140
12,0,175,0,146
13,0,168,0,153
14,0,164,0,157
15,0,160,0,161
16,0,151,0,170
17,0,147,0,174
18,0,140,0,181
19,0,132,0,189
20,0,124,0,197
21,0,119,0,202
22,0,110,0,211
23,0,106,0,215
24,0,100,0,221
25,0,92,0,229
26,0,89,0,232
27,0,85,0,236
28,0,82,0,239
29,0,75,0,246
30,0,71,0,250
31,0,70,0,251
32,0,65,0,256
33,0,62,0,259
34,0,57,0,264
35,0,50,0,271
36,0,47,0,274
37,0,42,0,279
38,0,36,0,285
39,0,31,0,290
40,0,29,0,292
41,0,26,0,295
42,0,18,0,303
43,0,12,0,309
44,0,7,0,314
45,0,5,0,316
46,0,2,0,319
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
