N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,168,0,153
2,0,109,0,212
3,0,83,0,238
4,0,72,0,249
5,0,60,0,261
6,0,50,0,271
7,0,41,0,280
8,0,38,0,283
9,0,33,0,288
10,0,31,0,290
11,0,28,0,293
12,0,27,0,294
13,0,21,0,300
14,0,19,0,302
15,0,19,0,302
16,0,18,0,303
17,0,18,0,303
18,0,17,0,304
19,0,15,0,306
20,0,13,0,308
21,0,12,0,309
22,0,12,0,309
23,0,11,0,310
24,0,9,0,312
25,0,9,0,312
26,0,9,0,312
27,0,8,0,313
28,0,8,0,313
29,0,8,0,313
30,0,7,0,314
31,0,7,0,314
32,0,6,0,315
33,0,6,0,315
34,0,6,0,315
35,0,6,0,315
36,0,6,0,315
37,0,5,0,316
38,0,5,0,316
39,0,5,0,316
40,0,5,0,316
41,0,5,0,316
42,0,5,0,316
43,0,2,0,319
44,0,2,0,319
45,0,2,0,319
46,0,2,0,319
47,0,2,0,319
48,0,2,0,319
49,0,2,0,319
50,0,1,0,320
51,0,0,0,321
