N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,395,0,75
2,0,357,0,113
3,0,337,0,133
4,0,312,0,158
5,0,294,0,176
6,0,277,0,193
7,0,259,0,211
8,0,249,0,221
9,0,237,0,233
10,0,228,0,242
11,0,218,0,252
12,0,211,0,259
13,0,205,0,265
14,0,204,0,266
15,0,197,0,273
16,0,193,0,277
17,0,185,0,285
18,0,176,0,294
19,0,171,0,299
20,0,166,0,304
21,0,154,0,316
22,0,151,0,319
23,0,148,0,322
24,0,144,0,326
25,0,131,0,339
26,0,125,0,345
27,0,120,0,350
28,0,117,0,353
29,0,110,0,360
30,0,109,0,361
31,0,102,0,368
32,0,100,0,370
33,0,96,0,374
34,0,93,0,377
35,0,91,0,379
36,0,88,0,382
37,0,83,0,387
38,0,79,0,391
39,0,73,0,397
40,0,66,0,404
41,0,63,0,407
42,0,55,0,415
43,0,46,0,424
44,0,43,0,427
45,0,39,0,431
46,0,37,0,433
47,0,29,0,441
48,0,27,0,443
49,0,21,0,449
50,0,8,0,462
51,0,6,0,464
