N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,464,0,6
2,0,444,0,26
3,0,432,0,38
4,0,417,0,53
5,0,398,0,72
6,0,390,0,80
7,0,378,0,92
8,0,359,0,111
9,0,345,0,125
10,0,334,0,136
11,0,324,0,146
12,0,315,0,155
13,0,301,0,169
14,0,293,0,177
15,0,281,0,189
16,0,269,0,201
17,0,261,0,209
18,0,253,0,217
19,0,243,0,227
20,0,239,0,231
21,0,225,0,245
22,0,218,0,252
23,0,204,0,266
24,0,197,0,273
25,0,190,0,280
26,0,179,0,291
27,0,167,0,303
28,0,160,0,310
29,0,154,0,316
30,0,148,0,322
31,0,138,0,332
32,0,131,0,339
33,0,124,0,346
34,0,113,0,357
35,0,108,0,362
36,0,106,0,364
37,0,97,0,373
38,0,90,0,380
39,0,84,0,386
40,0,78,0,392
41,0,73,0,397
42,0,69,0,401
43,0,66,0,404
44,0,61,0,409
45,0,53,0,417
46,0,46,0,424
47,0,38,0,432
48,0,33,0,437
49,0,31,0,439
50,0,24,0,446
51,0,17,0,453
