N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,250,0,71
2,0,235,0,86
3,0,224,0,97
4,0,221,0,100
5,0,210,0,111
6,0,202,0,119
7,0,201,0,120
8,0,197,0,124
9,0,193,0,128
10,0,191,0,130
11,0,188,0,133
12,0,185,0,136
13,0,178,0,143
14,0,175,0,146
15,0,172,0,149
16,0,167,0,154
17,0,165,0,156
18,0,157,0,164
19,0,154,0,167
20,0,149,0,172
21,0,142,0,179
22,0,136,0,185
23,0,131,0,190
24,0,126,0,195
25,0,122,0,199
26,0,120,0,201
27,0,116,0,205
28,0,113,0,208
29,0,109,0,212
30,0,100,0,221
31,0,91,0,230
32,0,86,0,235
33,0,81,0,240
34,0,76,0,245
35,0,66,0,255
36,0,55,0,266
37,0,49,0,272
38,0,43,0,278
39,0,35,0,286
40,0,25,0,296
41,0,16,0,305
42,0,10,0,311
43,0,8,0,313
44,0,5,0,316
45,0,2,0,319
46,0,2,0,319
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
