N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,464,0,6
2,0,450,0,20
3,0,431,0,39
4,0,421,0,49
5,0,407,0,63
6,0,391,0,79
7,0,377,0,93
8,0,370,0,100
9,0,360,0,110
10,0,349,0,121
11,0,336,0,134
12,0,320,0,150
13,0,310,0,160
14,0,303,0,167
15,0,299,0,171
16,0,293,0,177
17,0,285,0,185
18,0,273,0,197
19,0,266,0,204
20,0,254,0,216
21,0,242,0,228
22,0,230,0,240
23,0,221,0,249
24,0,211,0,259
25,0,200,0,270
26,0,193,0,277
27,0,182,0,288
28,0,170,0,300
29,0,163,0,307
30,0,154,0,316
31,0,143,0,327
32,0,135,0,335
33,0,128,0,342
34,0,122,0,348
35,0,119,0,351
36,0,115,0,355
37,0,107,0,363
38,0,95,0,375
39,0,88,0,382
40,0,79,0,391
41,0,72,0,398
42,0,71,0,399
43,0,63,0,407
44,0,55,0,415
45,0,43,0,427
46,0,35,0,435
47,0,31,0,439
48,0,27,0,443
49,0,27,0,443
50,0,23,0,447
51,0,22,0,448
52,0,20,0,450
53,0,16,0,454
54,0,14,0,456
55,0,14,0,456
56,0,10,0,460
57,0,9,0,461
58,0,9,0,461
59,0,9,0,461
60,0,7,0,463
61,0,6,0,464
62,0,5,0,465
63,0,4,0,466
64,0,4,0,466
65,0,4,0,466
66,0,3,0,467
67,0,3,0,467
68,0,2,0,468
69,0,2,0,468
70,0,1,0,469
71,0,0,0,470
72,0,0,0,470
73,0,0,0,470
74,0,0,0,470
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
