N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,316,0,5
2,0,293,0,28
3,0,266,0,55
4,0,252,0,69
5,0,239,0,82
6,0,231,0,90
7,0,225,0,96
8,0,215,0,106
9,0,204,0,117
10,0,198,0,123
11,0,187,0,134
12,0,176,0,145
13,0,172,0,149
14,0,164,0,157
15,0,160,0,161
16,0,151,0,170
17,0,146,0,175
18,0,134,0,187
19,0,124,0,197
20,0,114,0,207
21,0,101,0,220
22,0,94,0,227
23,0,81,0,240
24,0,65,0,256
25,0,57,0,264
26,0,47,0,274
27,0,37,0,284
28,0,30,0,291
29,0,23,0,298
30,0,21,0,300
31,0,17,0,304
32,0,13,0,308
33,0,11,0,310
34,0,9,0,312
35,0,9,0,312
36,0,7,0,314
37,0,6,0,315
38,0,5,0,316
39,0,5,0,316
40,0,4,0,317
41,0,4,0,317
42,0,4,0,317
43,0,4,0,317
44,0,3,0,318
45,0,3,0,318
46,0,3,0,318
47,0,3,0,318
48,0,3,0,318
49,0,2,0,319
50,0,2,0,319
51,0,1,0,320
