N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,466,0,4
3,0,460,0,10
4,0,444,0,26
5,0,434,0,36
6,0,418,0,52
7,0,409,0,61
8,0,401,0,69
9,0,390,0,80
10,0,381,0,89
11,0,362,0,108
12,0,350,0,120
13,0,338,0,132
14,0,332,0,138
15,0,327,0,143
16,0,319,0,151
17,0,306,0,164
18,0,292,0,178
19,0,283,0,187
20,0,272,0,198
21,0,265,0,205
22,0,255,0,215
23,0,248,0,222
24,0,243,0,227
25,0,238,0,232
26,0,230,0,240
27,0,217,0,253
28,0,202,0,268
29,0,198,0,272
30,0,193,0,277
31,0,188,0,282
32,0,179,0,291
33,0,169,0,301
34,0,163,0,307
35,0,153,0,317
36,0,146,0,324
37,0,140,0,330
38,0,128,0,342
39,0,119,0,351
40,0,110,0,360
41,0,103,0,367
42,0,96,0,374
43,0,85,0,385
44,0,70,0,400
45,0,61,0,409
46,0,56,0,414
47,0,44,0,426
48,0,34,0,436
49,0,25,0,445
50,0,15,0,455
51,0,4,0,466
