N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,254,0,216
2,0,206,0,264
3,0,160,0,310
4,0,137,0,333
5,0,124,0,346
6,0,114,0,356
7,0,102,0,368
8,0,95,0,375
9,0,86,0,384
10,0,75,0,395
11,0,68,0,402
12,0,65,0,405
13,0,64,0,406
14,0,60,0,410
15,0,60,0,410
16,0,54,0,416
17,0,51,0,419
18,0,46,0,424
19,0,44,0,426
20,0,40,0,430
21,0,36,0,434
22,0,31,0,439
23,0,29,0,441
24,0,29,0,441
25,0,27,0,443
26,0,25,0,445
27,0,22,0,448
28,0,21,0,449
29,0,17,0,453
30,0,15,0,455
31,0,14,0,456
32,0,12,0,458
33,0,11,0,459
34,0,8,0,462
35,0,8,0,462
36,0,7,0,463
37,0,6,0,464
38,0,5,0,465
39,0,4,0,466
40,0,3,0,467
41,0,3,0,467
42,0,2,0,468
43,0,0,0,470
44,0,0,0,470
45,0,0,0,470
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
