N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,469,0,0
1,1,427,0,42
2,0,375,1,94
3,0,316,1,153
4,0,276,1,193
5,0,247,1,222
6,0,225,1,244
7,0,209,1,260
8,0,192,1,277
9,0,174,1,295
10,0,154,1,315
11,0,145,1,324
12,0,133,1,336
13,0,122,1,347
14,0,115,1,354
15,0,107,1,362
16,0,102,1,367
17,0,95,1,374
18,0,82,1,387
19,0,76,1,393
20,0,69,1,400
21,0,65,1,404
22,0,60,1,409
23,0,56,1,413
24,0,49,1,420
25,0,45,1,424
26,0,40,1,429
27,0,34,1,435
28,0,29,1,440
29,0,25,1,444
30,0,22,1,447
31,0,21,1,448
32,0,19,1,450
33,0,18,1,451
34,0,17,1,452
35,0,15,1,454
36,0,12,1,457
37,0,11,1,458
38,0,9,1,460
39,0,7,1,462
40,0,5,1,464
41,0,4,1,465
42,0,3,1,466
43,0,1,1,468
44,0,0,1,469
45,0,0,1,469
46,0,0,1,469
47,0,0,1,469
48,0,0,1,469
49,0,0,1,469
50,0,0,1,469
51,0,0,1,469
