N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,274,0,46
2,1,244,0,76
3,1,230,0,90
4,1,214,0,106
5,1,199,0,121
6,0,176,1,144
7,0,148,1,172
8,0,132,1,188
9,0,111,1,209
10,0,87,1,233
11,0,63,1,257
12,0,40,1,280
13,0,29,1,291
14,0,20,1,300
15,0,15,1,305
16,0,10,1,310
17,0,6,1,314
18,0,5,1,315
19,0,5,1,315
20,0,4,1,316
21,0,3,1,317
22,0,2,1,318
23,0,2,1,318
24,0,1,1,319
25,0,1,1,319
26,0,1,1,319
27,0,1,1,319
28,0,1,1,319
29,0,1,1,319
30,0,1,1,319
31,0,1,1,319
32,0,0,1,320
33,0,0,1,320
34,0,0,1,320
35,0,0,1,320
36,0,0,1,320
37,0,0,1,320
38,0,0,1,320
39,0,0,1,320
40,0,0,1,320
41,0,0,1,320
42,0,0,1,320
43,0,0,1,320
44,0,0,1,320
45,0,0,1,320
46,0,0,1,320
47,0,0,1,320
48,0,0,1,320
49,0,0,1,320
50,0,0,1,320
51,0,0,1,320
