N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,220,0,101
2,0,182,0,139
3,0,150,0,171
4,0,131,0,190
5,0,117,0,204
6,0,104,0,217
7,0,94,0,227
8,0,89,0,232
9,0,78,0,243
10,0,73,0,248
11,0,70,0,251
12,0,69,0,252
13,0,63,0,258
14,0,57,0,264
15,0,50,0,271
16,0,47,0,274
17,0,43,0,278
18,0,38,0,283
19,0,34,0,287
20,0,29,0,292
21,0,28,0,293
22,0,28,0,293
23,0,24,0,297
24,0,21,0,300
25,0,20,0,301
26,0,19,0,302
27,0,17,0,304
28,0,13,0,308
29,0,9,0,312
30,0,8,0,313
31,0,8,0,313
32,0,6,0,315
33,0,5,0,316
34,0,5,0,316
35,0,5,0,316
36,0,4,0,317
37,0,3,0,318
38,0,3,0,318
39,0,3,0,318
40,0,3,0,318
41,0,3,0,318
42,0,3,0,318
43,0,3,0,318
44,0,2,0,319
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,1,0,320
51,0,1,0,320
