N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,2,319,0,0
1,2,238,0,81
2,2,189,0,130
3,2,170,0,149
4,2,160,0,159
5,2,150,0,169
6,2,140,0,179
7,2,134,0,185
8,2,130,0,189
9,1,125,1,194
10,1,123,1,196
11,1,118,1,201
12,1,113,1,206
13,1,110,1,209
14,1,110,1,209
15,1,105,1,214
16,1,96,1,223
17,1,92,1,227
18,1,88,1,231
19,1,85,1,234
20,1,79,1,240
21,1,71,1,248
22,0,66,2,253
23,0,60,2,259
24,0,55,2,264
25,0,52,2,267
26,0,44,2,275
27,0,39,2,280
28,0,38,2,281
29,0,33,2,286
30,0,30,2,289
31,0,27,2,292
32,0,21,2,298
33,0,19,2,300
34,0,12,2,307
35,0,8,2,311
36,0,7,2,312
37,0,4,2,315
38,0,2,2,317
39,0,1,2,318
40,0,1,2,318
41,0,1,2,318
42,0,0,2,319
43,0,0,2,319
44,0,0,2,319
45,0,0,2,319
46,0,0,2,319
47,0,0,2,319
48,0,0,2,319
49,0,0,2,319
50,0,0,2,319
51,0,0,2,319
