86.00,6.85,22.85,37.94,53.82,81.25,118.29,152.87
87.00,7.59,25.34,42.04,59.91,90.18,131.03,169.95
88.00,8.05,26.91,44.62,63.37,94.93,138.28,178.85
89.00,8.22,27.57,45.68,64.19,95.48,140.02,179.57
90.00,8.38,28.22,46.74,65.02,96.03,141.77,180.30
91.00,8.55,28.88,47.80,65.84,96.58,143.52,181.03
92.00,8.71,29.53,48.86,66.67,97.13,145.27,181.75
93.00,8.88,30.19,49.92,67.49,97.68,147.01,182.48
94.00,9.42,31.95,52.70,70.83,101.79,153.36,188.82
95.00,11.09,37.02,60.64,81.68,116.59,173.51,212.02
96.00,12.75,42.10,68.59,92.54,131.40,193.66,235.21
97.00,14.42,47.17,76.53,103.40,146.20,213.81,258.41
98.00,16.09,52.25,84.48,114.26,161.00,233.96,281.60
99.00,17.75,57.32,92.42,125.12,175.80,254.11,304.80
