N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,470,0,0
2,0,463,0,7
3,0,451,0,19
4,0,444,0,26
5,0,423,0,47
6,0,410,0,60
7,0,397,0,73
8,0,384,0,86
9,0,371,0,99
10,0,358,0,112
11,0,346,0,124
12,0,332,0,138
13,0,323,0,147
14,0,313,0,157
15,0,305,0,165
16,0,299,0,171
17,0,287,0,183
18,0,274,0,196
19,0,260,0,210
20,0,254,0,216
21,0,243,0,227
22,0,238,0,232
23,0,229,0,241
24,0,212,0,258
25,0,204,0,266
26,0,195,0,275
27,0,190,0,280
28,0,179,0,291
29,0,175,0,295
30,0,171,0,299
31,0,167,0,303
32,0,160,0,310
33,0,151,0,319
34,0,147,0,323
35,0,142,0,328
36,0,138,0,332
37,0,129,0,341
38,0,122,0,348
39,0,114,0,356
40,0,110,0,360
41,0,106,0,364
42,0,104,0,366
43,0,97,0,373
44,0,88,0,382
45,0,80,0,390
46,0,73,0,397
47,0,67,0,403
48,0,58,0,412
49,0,44,0,426
50,0,28,0,442
51,0,20,0,450
