N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,304,0,17
2,0,288,0,33
3,0,278,0,43
4,0,268,0,53
5,0,257,0,64
6,0,246,0,75
7,0,236,0,85
8,0,226,0,95
9,0,222,0,99
10,0,214,0,107
11,0,207,0,114
12,0,198,0,123
13,0,186,0,135
14,0,178,0,143
15,0,169,0,152
16,0,152,0,169
17,0,135,0,186
18,0,122,0,199
19,0,112,0,209
20,0,99,0,222
21,0,93,0,228
22,0,81,0,240
23,0,68,0,253
24,0,56,0,265
25,0,52,0,269
26,0,44,0,277
27,0,36,0,285
28,0,26,0,295
29,0,24,0,297
30,0,20,0,301
31,0,15,0,306
32,0,11,0,310
33,0,10,0,311
34,0,6,0,315
35,0,4,0,317
36,0,2,0,319
37,0,1,0,320
38,0,1,0,320
39,0,1,0,320
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
