N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,418,0,52
2,0,365,0,105
3,0,324,0,146
4,0,299,0,171
5,0,292,0,178
6,0,281,0,189
7,0,273,0,197
8,0,264,0,206
9,0,257,0,213
10,0,247,0,223
11,0,238,0,232
12,0,227,0,243
13,0,213,0,257
14,0,201,0,269
15,0,197,0,273
16,0,175,0,295
17,0,166,0,304
18,0,153,0,317
19,0,139,0,331
20,0,130,0,340
21,0,120,0,350
22,0,110,0,360
23,0,103,0,367
24,0,91,0,379
25,0,85,0,385
26,0,74,0,396
27,0,67,0,403
28,0,62,0,408
29,0,56,0,414
30,0,49,0,421
31,0,46,0,424
32,0,45,0,425
33,0,38,0,432
34,0,35,0,435
35,0,27,0,443
36,0,25,0,445
37,0,23,0,447
38,0,19,0,451
39,0,16,0,454
40,0,14,0,456
41,0,10,0,460
42,0,9,0,461
43,0,8,0,462
44,0,8,0,462
45,0,7,0,463
46,0,6,0,464
47,0,5,0,465
48,0,3,0,467
49,0,3,0,467
50,0,2,0,468
51,0,0,0,470
