N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,4,317,0,0
1,4,312,0,5
2,4,297,0,20
3,4,282,0,35
4,4,277,0,40
5,4,266,0,51
6,4,258,0,59
7,3,247,1,70
8,3,235,1,82
9,3,223,1,94
10,3,206,1,111
11,3,195,1,122
12,2,188,2,129
13,2,173,2,144
14,2,159,2,158
15,2,147,2,170
16,2,134,2,183
17,2,123,2,194
18,2,115,2,202
19,1,101,3,216
20,1,96,3,221
21,1,92,3,225
22,1,83,3,234
23,1,78,3,239
24,1,71,3,246
25,1,66,3,251
26,0,57,4,260
27,0,52,4,265
28,0,48,4,269
29,0,43,4,274
30,0,38,4,279
31,0,37,4,280
32,0,30,4,287
33,0,25,4,292
34,0,20,4,297
35,0,16,4,301
36,0,15,4,302
37,0,13,4,304
38,0,13,4,304
39,0,12,4,305
40,0,11,4,306
41,0,11,4,306
42,0,11,4,306
43,0,10,4,307
44,0,10,4,307
45,0,9,4,308
46,0,8,4,309
47,0,8,4,309
48,0,8,4,309
49,0,8,4,309
50,0,7,4,310
51,0,7,4,310
52,0,6,4,311
53,0,5,4,312
54,0,3,4,314
55,0,3,4,314
56,0,3,4,314
57,0,3,4,314
58,0,3,4,314
59,0,3,4,314
60,0,3,4,314
61,0,2,4,315
62,0,1,4,316
63,0,1,4,316
64,0,1,4,316
65,0,0,4,317
66,0,0,4,317
67,0,0,4,317
68,0,0,4,317
69,0,0,4,317
70,0,0,4,317
71,0,0,4,317
72,0,0,4,317
73,0,0,4,317
74,0,0,4,317
75,0,0,4,317
76,0,0,4,317
77,0,0,4,317
78,0,0,4,317
79,0,0,4,317
80,0,0,4,317
81,0,0,4,317
82,0,0,4,317
83,0,0,4,317
84,0,0,4,317
85,0,0,4,317
86,0,0,4,317
87,0,0,4,317
88,0,0,4,317
89,0,0,4,317
90,0,0,4,317
91,0,0,4,317
92,0,0,4,317
93,0,0,4,317
94,0,0,4,317
95,0,0,4,317
96,0,0,4,317
97,0,0,4,317
98,0,0,4,317
99,0,0,4,317
