N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,297,0,173
2,0,225,0,245
3,0,193,0,277
4,0,172,0,298
5,0,163,0,307
6,0,146,0,324
7,0,144,0,326
8,0,136,0,334
9,0,133,0,337
10,0,127,0,343
11,0,117,0,353
12,0,111,0,359
13,0,103,0,367
14,0,100,0,370
15,0,94,0,376
16,0,93,0,377
17,0,87,0,383
18,0,82,0,388
19,0,79,0,391
20,0,75,0,395
21,0,73,0,397
22,0,70,0,400
23,0,67,0,403
24,0,61,0,409
25,0,59,0,411
26,0,57,0,413
27,0,50,0,420
28,0,49,0,421
29,0,48,0,422
30,0,47,0,423
31,0,44,0,426
32,0,39,0,431
33,0,35,0,435
34,0,33,0,437
35,0,28,0,442
36,0,25,0,445
37,0,23,0,447
38,0,23,0,447
39,0,20,0,450
40,0,17,0,453
41,0,15,0,455
42,0,13,0,457
43,0,13,0,457
44,0,8,0,462
45,0,6,0,464
46,0,6,0,464
47,0,5,0,465
48,0,2,0,468
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
