N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,294,0,176
2,0,200,0,270
3,0,159,0,311
4,0,121,0,349
5,0,107,0,363
6,0,96,0,374
7,0,87,0,383
8,0,75,0,395
9,0,68,0,402
10,0,64,0,406
11,0,59,0,411
12,0,52,0,418
13,0,46,0,424
14,0,42,0,428
15,0,41,0,429
16,0,36,0,434
17,0,30,0,440
18,0,27,0,443
19,0,25,0,445
20,0,23,0,447
21,0,21,0,449
22,0,20,0,450
23,0,20,0,450
24,0,18,0,452
25,0,18,0,452
26,0,18,0,452
27,0,17,0,453
28,0,16,0,454
29,0,16,0,454
30,0,16,0,454
31,0,15,0,455
32,0,15,0,455
33,0,15,0,455
34,0,15,0,455
35,0,15,0,455
36,0,13,0,457
37,0,11,0,459
38,0,10,0,460
39,0,8,0,462
40,0,8,0,462
41,0,8,0,462
42,0,7,0,463
43,0,7,0,463
44,0,7,0,463
45,0,5,0,465
46,0,5,0,465
47,0,4,0,466
48,0,3,0,467
49,0,1,0,469
50,0,0,0,470
51,0,0,0,470
