N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,469,0,0
1,1,397,0,72
2,1,371,0,98
3,1,354,0,115
4,1,338,0,131
5,1,324,0,145
6,1,312,0,157
7,1,294,0,175
8,1,282,0,187
9,1,267,0,202
10,1,260,0,209
11,1,253,0,216
12,1,241,0,228
13,1,230,0,239
14,1,222,0,247
15,1,215,0,254
16,1,206,0,263
17,1,201,0,268
18,1,197,0,272
19,1,187,0,282
20,1,181,0,288
21,1,177,0,292
22,1,174,0,295
23,1,170,0,299
24,1,164,0,305
25,1,159,0,310
26,1,153,0,316
27,1,150,0,319
28,1,145,0,324
29,1,141,0,328
30,1,137,0,332
31,1,131,0,338
32,1,130,0,339
33,1,127,0,342
34,1,126,0,343
35,1,122,0,347
36,1,115,0,354
37,1,110,0,359
38,1,106,0,363
39,1,102,0,367
40,1,95,0,374
41,1,89,0,380
42,1,85,0,384
43,1,82,0,387
44,1,78,0,391
45,1,72,0,397
46,0,67,1,402
47,0,58,1,411
48,0,50,1,419
49,0,38,1,431
50,0,31,1,438
51,0,15,1,454
