N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,458,0,12
2,0,436,0,34
3,0,421,0,49
4,0,395,0,75
5,0,379,0,91
6,0,361,0,109
7,0,338,0,132
8,0,316,0,154
9,0,298,0,172
10,0,282,0,188
11,0,270,0,200
12,0,256,0,214
13,0,240,0,230
14,0,229,0,241
15,0,215,0,255
16,0,201,0,269
17,0,190,0,280
18,0,181,0,289
19,0,176,0,294
20,0,165,0,305
21,0,161,0,309
22,0,154,0,316
23,0,147,0,323
24,0,139,0,331
25,0,133,0,337
26,0,128,0,342
27,0,119,0,351
28,0,113,0,357
29,0,104,0,366
30,0,99,0,371
31,0,86,0,384
32,0,81,0,389
33,0,72,0,398
34,0,62,0,408
35,0,58,0,412
36,0,52,0,418
37,0,46,0,424
38,0,43,0,427
39,0,37,0,433
40,0,33,0,437
41,0,30,0,440
42,0,25,0,445
43,0,23,0,447
44,0,22,0,448
45,0,16,0,454
46,0,14,0,456
47,0,10,0,460
48,0,7,0,463
49,0,5,0,465
50,0,3,0,467
51,0,0,0,470
