N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,412,0,58
2,0,355,0,115
3,0,316,0,154
4,0,289,0,181
5,0,272,0,198
6,0,246,0,224
7,0,221,0,249
8,0,205,0,265
9,0,189,0,281
10,0,168,0,302
11,0,156,0,314
12,0,150,0,320
13,0,139,0,331
14,0,131,0,339
15,0,122,0,348
16,0,116,0,354
17,0,108,0,362
18,0,106,0,364
19,0,98,0,372
20,0,95,0,375
21,0,90,0,380
22,0,83,0,387
23,0,76,0,394
24,0,70,0,400
25,0,67,0,403
26,0,62,0,408
27,0,58,0,412
28,0,56,0,414
29,0,54,0,416
30,0,54,0,416
31,0,52,0,418
32,0,47,0,423
33,0,40,0,430
34,0,39,0,431
35,0,36,0,434
36,0,36,0,434
37,0,32,0,438
38,0,29,0,441
39,0,25,0,445
40,0,22,0,448
41,0,22,0,448
42,0,20,0,450
43,0,18,0,452
44,0,16,0,454
45,0,15,0,455
46,0,13,0,457
47,0,12,0,458
48,0,11,0,459
49,0,7,0,463
50,0,5,0,465
51,0,1,0,469
