N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,270,0,51
2,0,253,0,68
3,0,231,0,90
4,0,209,0,112
5,0,198,0,123
6,0,191,0,130
7,0,181,0,140
8,0,175,0,146
9,0,165,0,156
10,0,157,0,164
11,0,145,0,176
12,0,138,0,183
13,0,129,0,192
14,0,121,0,200
15,0,112,0,209
16,0,105,0,216
17,0,99,0,222
18,0,93,0,228
19,0,83,0,238
20,0,78,0,243
21,0,74,0,247
22,0,73,0,248
23,0,69,0,252
24,0,61,0,260
25,0,50,0,271
26,0,46,0,275
27,0,44,0,277
28,0,40,0,281
29,0,36,0,285
30,0,32,0,289
31,0,29,0,292
32,0,28,0,293
33,0,28,0,293
34,0,25,0,296
35,0,25,0,296
36,0,20,0,301
37,0,20,0,301
38,0,20,0,301
39,0,19,0,302
40,0,16,0,305
41,0,12,0,309
42,0,8,0,313
43,0,7,0,314
44,0,7,0,314
45,0,6,0,315
46,0,5,0,316
47,0,5,0,316
48,0,5,0,316
49,0,4,0,317
50,0,4,0,317
51,0,3,0,318
52,0,3,0,318
53,0,3,0,318
54,0,3,0,318
55,0,3,0,318
56,0,3,0,318
57,0,3,0,318
58,0,3,0,318
59,0,3,0,318
60,0,2,0,319
61,0,1,0,320
62,0,1,0,320
63,0,1,0,320
64,0,1,0,320
65,0,1,0,320
66,0,1,0,320
67,0,1,0,320
68,0,1,0,320
69,0,1,0,320
70,0,1,0,320
71,0,1,0,320
72,0,1,0,320
73,0,1,0,320
74,0,0,0,321
75,0,0,0,321
76,0,0,0,321
77,0,0,0,321
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
