N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,284,0,37
2,0,272,0,49
3,0,259,0,62
4,0,234,0,87
5,0,222,0,99
6,0,208,0,113
7,0,195,0,126
8,0,178,0,143
9,0,169,0,152
10,0,163,0,158
11,0,160,0,161
12,0,151,0,170
13,0,144,0,177
14,0,135,0,186
15,0,129,0,192
16,0,123,0,198
17,0,118,0,203
18,0,116,0,205
19,0,105,0,216
20,0,99,0,222
21,0,93,0,228
22,0,87,0,234
23,0,78,0,243
24,0,71,0,250
25,0,60,0,261
26,0,57,0,264
27,0,46,0,275
28,0,39,0,282
29,0,35,0,286
30,0,30,0,291
31,0,28,0,293
32,0,24,0,297
33,0,23,0,298
34,0,17,0,304
35,0,13,0,308
36,0,8,0,313
37,0,8,0,313
38,0,6,0,315
39,0,6,0,315
40,0,6,0,315
41,0,4,0,317
42,0,3,0,318
43,0,3,0,318
44,0,3,0,318
45,0,3,0,318
46,0,3,0,318
47,0,3,0,318
48,0,2,0,319
49,0,2,0,319
50,0,2,0,319
51,0,1,0,320
