N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,79,0,242
2,0,41,0,280
3,0,27,0,294
4,0,24,0,297
5,0,23,0,298
6,0,17,0,304
7,0,17,0,304
8,0,16,0,305
9,0,14,0,307
10,0,12,0,309
11,0,11,0,310
12,0,11,0,310
13,0,10,0,311
14,0,9,0,312
15,0,8,0,313
16,0,8,0,313
17,0,8,0,313
18,0,8,0,313
19,0,8,0,313
20,0,8,0,313
21,0,8,0,313
22,0,8,0,313
23,0,8,0,313
24,0,8,0,313
25,0,8,0,313
26,0,8,0,313
27,0,7,0,314
28,0,6,0,315
29,0,5,0,316
30,0,4,0,317
31,0,4,0,317
32,0,2,0,319
33,0,2,0,319
34,0,2,0,319
35,0,2,0,319
36,0,2,0,319
37,0,2,0,319
38,0,2,0,319
39,0,2,0,319
40,0,1,0,320
41,0,1,0,320
42,0,1,0,320
43,0,1,0,320
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
