N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,460,0,10
2,0,440,0,30
3,0,415,0,55
4,0,396,0,74
5,0,361,0,109
6,0,330,0,140
7,0,309,0,161
8,0,289,0,181
9,0,274,0,196
10,0,255,0,215
11,0,246,0,224
12,0,230,0,240
13,0,219,0,251
14,0,209,0,261
15,0,204,0,266
16,0,197,0,273
17,0,188,0,282
18,0,182,0,288
19,0,179,0,291
20,0,173,0,297
21,0,167,0,303
22,0,163,0,307
23,0,155,0,315
24,0,155,0,315
25,0,149,0,321
26,0,145,0,325
27,0,143,0,327
28,0,138,0,332
29,0,135,0,335
30,0,134,0,336
31,0,131,0,339
32,0,129,0,341
33,0,123,0,347
34,0,114,0,356
35,0,112,0,358
36,0,103,0,367
37,0,100,0,370
38,0,91,0,379
39,0,86,0,384
40,0,82,0,388
41,0,80,0,390
42,0,76,0,394
43,0,70,0,400
44,0,63,0,407
45,0,59,0,411
46,0,50,0,420
47,0,46,0,424
48,0,40,0,430
49,0,31,0,439
50,0,24,0,446
51,0,12,0,458
