N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,469,0,1
2,0,449,0,21
3,0,435,0,35
4,0,419,0,51
5,0,406,0,64
6,0,401,0,69
7,0,386,0,84
8,0,377,0,93
9,0,371,0,99
10,0,367,0,103
11,0,351,0,119
12,0,342,0,128
13,0,336,0,134
14,0,329,0,141
15,0,318,0,152
16,0,309,0,161
17,0,304,0,166
18,0,300,0,170
19,0,297,0,173
20,0,295,0,175
21,0,285,0,185
22,0,276,0,194
23,0,274,0,196
24,0,265,0,205
25,0,260,0,210
26,0,255,0,215
27,0,240,0,230
28,0,230,0,240
29,0,220,0,250
30,0,211,0,259
31,0,203,0,267
32,0,199,0,271
33,0,185,0,285
34,0,181,0,289
35,0,176,0,294
36,0,168,0,302
37,0,161,0,309
38,0,155,0,315
39,0,148,0,322
40,0,141,0,329
41,0,133,0,337
42,0,124,0,346
43,0,112,0,358
44,0,103,0,367
45,0,95,0,375
46,0,86,0,384
47,0,78,0,392
48,0,67,0,403
49,0,51,0,419
50,0,36,0,434
51,0,14,0,456
