N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,320,0,0
1,1,320,0,0
2,1,320,0,0
3,1,320,0,0
4,1,320,0,0
5,1,319,0,1
6,1,319,0,1
7,1,318,0,2
8,1,317,0,3
9,1,314,0,6
10,1,308,0,12
11,1,302,0,18
12,1,296,0,24
13,1,284,0,36
14,1,276,0,44
15,1,267,0,53
16,1,253,0,67
17,1,245,0,75
18,1,239,0,81
19,1,227,0,93
20,1,215,0,105
21,1,207,0,113
22,1,197,0,123
23,1,180,0,140
24,1,170,0,150
25,1,151,0,169
26,1,136,0,184
27,1,119,0,201
28,1,106,0,214
29,1,94,0,226
30,1,79,0,241
31,1,68,0,252
32,0,62,1,258
33,0,56,1,264
34,0,50,1,270
35,0,40,1,280
36,0,35,1,285
37,0,33,1,287
38,0,30,1,290
39,0,27,1,293
40,0,23,1,297
41,0,20,1,300
42,0,17,1,303
43,0,16,1,304
44,0,12,1,308
45,0,11,1,309
46,0,11,1,309
47,0,9,1,311
48,0,8,1,312
49,0,3,1,317
50,0,3,1,317
51,0,1,1,319
