N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,298,0,23
2,0,294,0,27
3,0,292,0,29
4,0,289,0,32
5,0,284,0,37
6,0,274,0,47
7,0,268,0,53
8,0,249,0,72
9,0,230,0,91
10,0,206,0,115
11,0,177,0,144
12,0,137,0,184
13,0,112,0,209
14,0,92,0,229
15,0,77,0,244
16,0,64,0,257
17,0,56,0,265
18,0,52,0,269
19,0,44,0,277
20,0,34,0,287
21,0,34,0,287
22,0,26,0,295
23,0,23,0,298
24,0,22,0,299
25,0,19,0,302
26,0,17,0,304
27,0,17,0,304
28,0,17,0,304
29,0,16,0,305
30,0,15,0,306
31,0,15,0,306
32,0,11,0,310
33,0,11,0,310
34,0,11,0,310
35,0,10,0,311
36,0,9,0,312
37,0,7,0,314
38,0,5,0,316
39,0,4,0,317
40,0,4,0,317
41,0,3,0,318
42,0,3,0,318
43,0,3,0,318
44,0,2,0,319
45,0,2,0,319
46,0,2,0,319
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,1,0,320
51,0,0,0,321
