N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,321,0,0
2,0,319,0,2
3,0,316,0,5
4,0,310,0,11
5,0,306,0,15
6,0,300,0,21
7,0,295,0,26
8,0,290,0,31
9,0,285,0,36
10,0,280,0,41
11,0,278,0,43
12,0,275,0,46
13,0,268,0,53
14,0,259,0,62
15,0,249,0,72
16,0,243,0,78
17,0,236,0,85
18,0,233,0,88
19,0,228,0,93
20,0,222,0,99
21,0,216,0,105
22,0,211,0,110
23,0,203,0,118
24,0,199,0,122
25,0,193,0,128
26,0,188,0,133
27,0,186,0,135
28,0,183,0,138
29,0,174,0,147
30,0,162,0,159
31,0,151,0,170
32,0,144,0,177
33,0,136,0,185
34,0,128,0,193
35,0,118,0,203
36,0,110,0,211
37,0,102,0,219
38,0,91,0,230
39,0,84,0,237
40,0,76,0,245
41,0,74,0,247
42,0,67,0,254
43,0,63,0,258
44,0,53,0,268
45,0,51,0,270
46,0,45,0,276
47,0,41,0,280
48,0,37,0,284
49,0,35,0,286
50,0,34,0,287
51,0,29,0,292
52,0,27,0,294
53,0,26,0,295
54,0,21,0,300
55,0,19,0,302
56,0,18,0,303
57,0,18,0,303
58,0,16,0,305
59,0,14,0,307
60,0,14,0,307
61,0,11,0,310
62,0,11,0,310
63,0,8,0,313
64,0,6,0,315
65,0,6,0,315
66,0,5,0,316
67,0,4,0,317
68,0,3,0,318
69,0,3,0,318
70,0,2,0,319
71,0,0,0,321
72,0,0,0,321
73,0,0,0,321
74,0,0,0,321
75,0,0,0,321
76,0,0,0,321
77,0,0,0,321
78,0,0,0,321
79,0,0,0,321
80,0,0,0,321
81,0,0,0,321
82,0,0,0,321
83,0,0,0,321
84,0,0,0,321
85,0,0,0,321
86,0,0,0,321
87,0,0,0,321
88,0,0,0,321
89,0,0,0,321
90,0,0,0,321
91,0,0,0,321
92,0,0,0,321
93,0,0,0,321
94,0,0,0,321
95,0,0,0,321
96,0,0,0,321
97,0,0,0,321
98,0,0,0,321
99,0,0,0,321
