N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,453,0,17
2,0,441,0,29
3,0,433,0,37
4,0,426,0,44
5,0,421,0,49
6,0,411,0,59
7,0,401,0,69
8,0,392,0,78
9,0,388,0,82
10,0,383,0,87
11,0,365,0,105
12,0,351,0,119
13,0,341,0,129
14,0,330,0,140
15,0,318,0,152
16,0,300,0,170
17,0,292,0,178
18,0,279,0,191
19,0,270,0,200
20,0,267,0,203
21,0,256,0,214
22,0,241,0,229
23,0,234,0,236
24,0,222,0,248
25,0,212,0,258
26,0,200,0,270
27,0,182,0,288
28,0,173,0,297
29,0,166,0,304
30,0,159,0,311
31,0,151,0,319
32,0,145,0,325
33,0,135,0,335
34,0,125,0,345
35,0,117,0,353
36,0,109,0,361
37,0,104,0,366
38,0,98,0,372
39,0,83,0,387
40,0,78,0,392
41,0,70,0,400
42,0,61,0,409
43,0,54,0,416
44,0,46,0,424
45,0,44,0,426
46,0,41,0,429
47,0,39,0,431
48,0,35,0,435
49,0,33,0,437
50,0,31,0,439
51,0,26,0,444
52,0,23,0,447
53,0,21,0,449
54,0,19,0,451
55,0,16,0,454
56,0,14,0,456
57,0,14,0,456
58,0,13,0,457
59,0,12,0,458
60,0,12,0,458
61,0,11,0,459
62,0,11,0,459
63,0,10,0,460
64,0,9,0,461
65,0,9,0,461
66,0,8,0,462
67,0,7,0,463
68,0,4,0,466
69,0,4,0,466
70,0,4,0,466
71,0,2,0,468
72,0,1,0,469
73,0,1,0,469
74,0,1,0,469
75,0,0,0,470
76,0,0,0,470
77,0,0,0,470
78,0,0,0,470
79,0,0,0,470
80,0,0,0,470
81,0,0,0,470
82,0,0,0,470
83,0,0,0,470
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
