N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,457,0,13
2,0,438,0,32
3,0,420,0,50
4,0,404,0,66
5,0,390,0,80
6,0,379,0,91
7,0,371,0,99
8,0,362,0,108
9,0,355,0,115
10,0,346,0,124
11,0,335,0,135
12,0,330,0,140
13,0,324,0,146
14,0,318,0,152
15,0,313,0,157
16,0,309,0,161
17,0,303,0,167
18,0,299,0,171
19,0,295,0,175
20,0,292,0,178
21,0,288,0,182
22,0,280,0,190
23,0,275,0,195
24,0,268,0,202
25,0,266,0,204
26,0,257,0,213
27,0,248,0,222
28,0,238,0,232
29,0,225,0,245
30,0,219,0,251
31,0,210,0,260
32,0,196,0,274
33,0,187,0,283
34,0,178,0,292
35,0,167,0,303
36,0,158,0,312
37,0,142,0,328
38,0,130,0,340
39,0,118,0,352
40,0,106,0,364
41,0,94,0,376
42,0,90,0,380
43,0,82,0,388
44,0,75,0,395
45,0,65,0,405
46,0,58,0,412
47,0,51,0,419
48,0,43,0,427
49,0,25,0,445
50,0,13,0,457
51,0,4,0,466
