N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,251,0,70
2,0,214,0,107
3,0,199,0,122
4,0,175,0,146
5,0,155,0,166
6,0,132,0,189
7,0,120,0,201
8,0,110,0,211
9,0,103,0,218
10,0,98,0,223
11,0,91,0,230
12,0,86,0,235
13,0,81,0,240
14,0,69,0,252
15,0,67,0,254
16,0,63,0,258
17,0,60,0,261
18,0,54,0,267
19,0,49,0,272
20,0,47,0,274
21,0,44,0,277
22,0,40,0,281
23,0,38,0,283
24,0,36,0,285
25,0,31,0,290
26,0,29,0,292
27,0,29,0,292
28,0,26,0,295
29,0,22,0,299
30,0,20,0,301
31,0,19,0,302
32,0,18,0,303
33,0,18,0,303
34,0,16,0,305
35,0,14,0,307
36,0,11,0,310
37,0,10,0,311
38,0,7,0,314
39,0,6,0,315
40,0,5,0,316
41,0,5,0,316
42,0,4,0,317
43,0,2,0,319
44,0,1,0,320
45,0,1,0,320
46,0,1,0,320
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
