N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,269,0,52
2,0,242,0,79
3,0,217,0,104
4,0,196,0,125
5,0,180,0,141
6,0,169,0,152
7,0,154,0,167
8,0,138,0,183
9,0,122,0,199
10,0,107,0,214
11,0,96,0,225
12,0,79,0,242
13,0,69,0,252
14,0,64,0,257
15,0,60,0,261
16,0,50,0,271
17,0,46,0,275
18,0,39,0,282
19,0,35,0,286
20,0,32,0,289
21,0,29,0,292
22,0,28,0,293
23,0,25,0,296
24,0,20,0,301
25,0,18,0,303
26,0,17,0,304
27,0,14,0,307
28,0,14,0,307
29,0,13,0,308
30,0,13,0,308
31,0,10,0,311
32,0,10,0,311
33,0,10,0,311
34,0,7,0,314
35,0,7,0,314
36,0,7,0,314
37,0,7,0,314
38,0,6,0,315
39,0,6,0,315
40,0,6,0,315
41,0,5,0,316
42,0,5,0,316
43,0,3,0,318
44,0,3,0,318
45,0,3,0,318
46,0,3,0,318
47,0,3,0,318
48,0,3,0,318
49,0,3,0,318
50,0,3,0,318
51,0,2,0,319
