N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,291,0,30
2,0,246,0,75
3,0,204,0,117
4,0,167,0,154
5,0,146,0,175
6,0,117,0,204
7,0,95,0,226
8,0,84,0,237
9,0,69,0,252
10,0,56,0,265
11,0,49,0,272
12,0,42,0,279
13,0,40,0,281
14,0,38,0,283
15,0,34,0,287
16,0,31,0,290
17,0,28,0,293
18,0,27,0,294
19,0,24,0,297
20,0,24,0,297
21,0,21,0,300
22,0,20,0,301
23,0,19,0,302
24,0,15,0,306
25,0,14,0,307
26,0,14,0,307
27,0,11,0,310
28,0,11,0,310
29,0,9,0,312
30,0,9,0,312
31,0,7,0,314
32,0,5,0,316
33,0,4,0,317
34,0,4,0,317
35,0,4,0,317
36,0,3,0,318
37,0,3,0,318
38,0,3,0,318
39,0,3,0,318
40,0,3,0,318
41,0,3,0,318
42,0,2,0,319
43,0,2,0,319
44,0,2,0,319
45,0,1,0,320
46,0,1,0,320
47,0,1,0,320
48,0,1,0,320
49,0,1,0,320
50,0,1,0,320
51,0,0,0,321
