N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,437,0,33
2,0,376,0,94
3,0,343,0,127
4,0,314,0,156
5,0,292,0,178
6,0,269,0,201
7,0,250,0,220
8,0,232,0,238
9,0,215,0,255
10,0,202,0,268
11,0,189,0,281
12,0,179,0,291
13,0,167,0,303
14,0,160,0,310
15,0,146,0,324
16,0,133,0,337
17,0,123,0,347
18,0,117,0,353
19,0,110,0,360
20,0,100,0,370
21,0,95,0,375
22,0,88,0,382
23,0,84,0,386
24,0,78,0,392
25,0,70,0,400
26,0,64,0,406
27,0,60,0,410
28,0,54,0,416
29,0,52,0,418
30,0,50,0,420
31,0,46,0,424
32,0,41,0,429
33,0,40,0,430
34,0,37,0,433
35,0,35,0,435
36,0,32,0,438
37,0,30,0,440
38,0,29,0,441
39,0,27,0,443
40,0,20,0,450
41,0,20,0,450
42,0,17,0,453
43,0,16,0,454
44,0,15,0,455
45,0,14,0,456
46,0,13,0,457
47,0,11,0,459
48,0,9,0,461
49,0,9,0,461
50,0,6,0,464
51,0,1,0,469
