N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,202,0,119
2,0,170,0,151
3,0,135,0,186
4,0,113,0,208
5,0,100,0,221
6,0,89,0,232
7,0,83,0,238
8,0,78,0,243
9,0,72,0,249
10,0,62,0,259
11,0,54,0,267
12,0,46,0,275
13,0,40,0,281
14,0,36,0,285
15,0,34,0,287
16,0,28,0,293
17,0,23,0,298
18,0,19,0,302
19,0,16,0,305
20,0,13,0,308
21,0,12,0,309
22,0,10,0,311
23,0,10,0,311
24,0,10,0,311
25,0,9,0,312
26,0,9,0,312
27,0,7,0,314
28,0,5,0,316
29,0,5,0,316
30,0,5,0,316
31,0,2,0,319
32,0,2,0,319
33,0,2,0,319
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,0,0,321
38,0,0,0,321
39,0,0,0,321
40,0,0,0,321
41,0,0,0,321
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
