N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,212,0,109
2,0,184,0,137
3,0,161,0,160
4,0,147,0,174
5,0,135,0,186
6,0,123,0,198
7,0,119,0,202
8,0,112,0,209
9,0,107,0,214
10,0,99,0,222
11,0,91,0,230
12,0,88,0,233
13,0,85,0,236
14,0,78,0,243
15,0,73,0,248
16,0,70,0,251
17,0,65,0,256
18,0,60,0,261
19,0,57,0,264
20,0,52,0,269
21,0,50,0,271
22,0,45,0,276
23,0,40,0,281
24,0,40,0,281
25,0,37,0,284
26,0,34,0,287
27,0,32,0,289
28,0,30,0,291
29,0,23,0,298
30,0,22,0,299
31,0,20,0,301
32,0,18,0,303
33,0,18,0,303
34,0,15,0,306
35,0,13,0,308
36,0,11,0,310
37,0,11,0,310
38,0,9,0,312
39,0,8,0,313
40,0,8,0,313
41,0,7,0,314
42,0,5,0,316
43,0,2,0,319
44,0,1,0,320
45,0,1,0,320
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
