N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,430,0,40
2,0,393,0,77
3,0,344,0,126
4,0,281,0,189
5,0,246,0,224
6,0,218,0,252
7,0,199,0,271
8,0,183,0,287
9,0,171,0,299
10,0,158,0,312
11,0,147,0,323
12,0,134,0,336
13,0,119,0,351
14,0,111,0,359
15,0,99,0,371
16,0,92,0,378
17,0,87,0,383
18,0,80,0,390
19,0,77,0,393
20,0,70,0,400
21,0,64,0,406
22,0,61,0,409
23,0,55,0,415
24,0,50,0,420
25,0,46,0,424
26,0,40,0,430
27,0,34,0,436
28,0,32,0,438
29,0,29,0,441
30,0,28,0,442
31,0,27,0,443
32,0,22,0,448
33,0,22,0,448
34,0,20,0,450
35,0,17,0,453
36,0,14,0,456
37,0,14,0,456
38,0,11,0,459
39,0,7,0,463
40,0,6,0,464
41,0,4,0,466
42,0,2,0,468
43,0,2,0,468
44,0,1,0,469
45,0,1,0,469
46,0,0,0,470
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
