N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,439,0,31
2,0,406,0,64
3,0,372,0,98
4,0,347,0,123
5,0,315,0,155
6,0,289,0,181
7,0,265,0,205
8,0,250,0,220
9,0,229,0,241
10,0,217,0,253
11,0,212,0,258
12,0,206,0,264
13,0,196,0,274
14,0,188,0,282
15,0,178,0,292
16,0,173,0,297
17,0,165,0,305
18,0,162,0,308
19,0,155,0,315
20,0,149,0,321
21,0,142,0,328
22,0,139,0,331
23,0,133,0,337
24,0,128,0,342
25,0,122,0,348
26,0,118,0,352
27,0,111,0,359
28,0,107,0,363
29,0,99,0,371
30,0,95,0,375
31,0,92,0,378
32,0,86,0,384
33,0,81,0,389
34,0,79,0,391
35,0,78,0,392
36,0,76,0,394
37,0,72,0,398
38,0,64,0,406
39,0,63,0,407
40,0,59,0,411
41,0,54,0,416
42,0,50,0,420
43,0,45,0,425
44,0,37,0,433
45,0,33,0,437
46,0,29,0,441
47,0,24,0,446
48,0,19,0,451
49,0,14,0,456
50,0,11,0,459
51,0,6,0,464
