N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,321,0,0
2,0,313,0,8
3,0,308,0,13
4,0,305,0,16
5,0,302,0,19
6,0,298,0,23
7,0,295,0,26
8,0,292,0,29
9,0,290,0,31
10,0,283,0,38
11,0,279,0,42
12,0,273,0,48
13,0,265,0,56
14,0,256,0,65
15,0,253,0,68
16,0,242,0,79
17,0,232,0,89
18,0,229,0,92
19,0,215,0,106
20,0,205,0,116
21,0,187,0,134
22,0,176,0,145
23,0,166,0,155
24,0,154,0,167
25,0,135,0,186
26,0,120,0,201
27,0,103,0,218
28,0,90,0,231
29,0,80,0,241
30,0,64,0,257
31,0,54,0,267
32,0,43,0,278
33,0,33,0,288
34,0,27,0,294
35,0,19,0,302
36,0,14,0,307
37,0,11,0,310
38,0,7,0,314
39,0,5,0,316
40,0,3,0,318
41,0,2,0,319
42,0,1,0,320
43,0,1,0,320
44,0,1,0,320
45,0,1,0,320
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
