N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,1,469,0,0
1,0,409,1,60
2,0,341,1,128
3,0,306,1,163
4,0,277,1,192
5,0,252,1,217
6,0,232,1,237
7,0,223,1,246
8,0,213,1,256
9,0,202,1,267
10,0,194,1,275
11,0,185,1,284
12,0,177,1,292
13,0,166,1,303
14,0,158,1,311
15,0,151,1,318
16,0,149,1,320
17,0,143,1,326
18,0,137,1,332
19,0,131,1,338
20,0,122,1,347
21,0,115,1,354
22,0,106,1,363
23,0,100,1,369
24,0,97,1,372
25,0,94,1,375
26,0,84,1,385
27,0,80,1,389
28,0,74,1,395
29,0,70,1,399
30,0,67,1,402
31,0,63,1,406
32,0,61,1,408
33,0,60,1,409
34,0,57,1,412
35,0,54,1,415
36,0,53,1,416
37,0,51,1,418
38,0,44,1,425
39,0,40,1,429
40,0,36,1,433
41,0,29,1,440
42,0,25,1,444
43,0,19,1,450
44,0,15,1,454
45,0,14,1,455
46,0,8,1,461
47,0,6,1,463
48,0,4,1,465
49,0,3,1,466
50,0,1,1,468
51,0,0,1,469
