N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,450,0,20
2,0,410,0,60
3,0,362,0,108
4,0,320,0,150
5,0,296,0,174
6,0,276,0,194
7,0,258,0,212
8,0,245,0,225
9,0,223,0,247
10,0,211,0,259
11,0,194,0,276
12,0,173,0,297
13,0,155,0,315
14,0,137,0,333
15,0,128,0,342
16,0,116,0,354
17,0,106,0,364
18,0,96,0,374
19,0,89,0,381
20,0,84,0,386
21,0,77,0,393
22,0,72,0,398
23,0,67,0,403
24,0,65,0,405
25,0,62,0,408
26,0,55,0,415
27,0,51,0,419
28,0,46,0,424
29,0,41,0,429
30,0,39,0,431
31,0,36,0,434
32,0,31,0,439
33,0,27,0,443
34,0,26,0,444
35,0,24,0,446
36,0,24,0,446
37,0,24,0,446
38,0,20,0,450
39,0,18,0,452
40,0,17,0,453
41,0,13,0,457
42,0,11,0,459
43,0,9,0,461
44,0,8,0,462
45,0,8,0,462
46,0,7,0,463
47,0,6,0,464
48,0,6,0,464
49,0,4,0,466
50,0,3,0,467
51,0,2,0,468
