N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,467,0,3
2,0,466,0,4
3,0,459,0,11
4,0,448,0,22
5,0,429,0,41
6,0,406,0,64
7,0,387,0,83
8,0,371,0,99
9,0,352,0,118
10,0,328,0,142
11,0,310,0,160
12,0,299,0,171
13,0,289,0,181
14,0,271,0,199
15,0,258,0,212
16,0,246,0,224
17,0,234,0,236
18,0,220,0,250
19,0,208,0,262
20,0,197,0,273
21,0,190,0,280
22,0,179,0,291
23,0,172,0,298
24,0,166,0,304
25,0,157,0,313
26,0,149,0,321
27,0,142,0,328
28,0,136,0,334
29,0,130,0,340
30,0,124,0,346
31,0,118,0,352
32,0,109,0,361
33,0,106,0,364
34,0,101,0,369
35,0,98,0,372
36,0,90,0,380
37,0,84,0,386
38,0,80,0,390
39,0,76,0,394
40,0,70,0,400
41,0,67,0,403
42,0,67,0,403
43,0,65,0,405
44,0,60,0,410
45,0,49,0,421
46,0,43,0,427
47,0,38,0,432
48,0,35,0,435
49,0,29,0,441
50,0,21,0,449
51,0,9,0,461
