N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,259,0,211
2,0,188,0,282
3,0,149,0,321
4,0,115,0,355
5,0,96,0,374
6,0,82,0,388
7,0,67,0,403
8,0,61,0,409
9,0,55,0,415
10,0,52,0,418
11,0,49,0,421
12,0,49,0,421
13,0,47,0,423
14,0,41,0,429
15,0,40,0,430
16,0,34,0,436
17,0,31,0,439
18,0,28,0,442
19,0,27,0,443
20,0,25,0,445
21,0,23,0,447
22,0,23,0,447
23,0,22,0,448
24,0,22,0,448
25,0,20,0,450
26,0,18,0,452
27,0,17,0,453
28,0,17,0,453
29,0,17,0,453
30,0,16,0,454
31,0,16,0,454
32,0,15,0,455
33,0,14,0,456
34,0,14,0,456
35,0,14,0,456
36,0,12,0,458
37,0,10,0,460
38,0,8,0,462
39,0,7,0,463
40,0,7,0,463
41,0,6,0,464
42,0,4,0,466
43,0,4,0,466
44,0,2,0,468
45,0,2,0,468
46,0,2,0,468
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
