N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,282,0,188
2,0,245,0,225
3,0,211,0,259
4,0,187,0,283
5,0,171,0,299
6,0,154,0,316
7,0,142,0,328
8,0,136,0,334
9,0,121,0,349
10,0,110,0,360
11,0,100,0,370
12,0,92,0,378
13,0,82,0,388
14,0,71,0,399
15,0,64,0,406
16,0,56,0,414
17,0,47,0,423
18,0,43,0,427
19,0,42,0,428
20,0,38,0,432
21,0,34,0,436
22,0,33,0,437
23,0,31,0,439
24,0,30,0,440
25,0,29,0,441
26,0,27,0,443
27,0,26,0,444
28,0,25,0,445
29,0,21,0,449
30,0,18,0,452
31,0,18,0,452
32,0,16,0,454
33,0,13,0,457
34,0,13,0,457
35,0,12,0,458
36,0,8,0,462
37,0,8,0,462
38,0,8,0,462
39,0,6,0,464
40,0,4,0,466
41,0,4,0,466
42,0,4,0,466
43,0,3,0,467
44,0,3,0,467
45,0,2,0,468
46,0,2,0,468
47,0,2,0,468
48,0,2,0,468
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
