N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,279,0,191
2,0,223,0,247
3,0,181,0,289
4,0,152,0,318
5,0,139,0,331
6,0,124,0,346
7,0,109,0,361
8,0,98,0,372
9,0,85,0,385
10,0,76,0,394
11,0,69,0,401
12,0,65,0,405
13,0,63,0,407
14,0,58,0,412
15,0,56,0,414
16,0,53,0,417
17,0,46,0,424
18,0,42,0,428
19,0,36,0,434
20,0,31,0,439
21,0,30,0,440
22,0,26,0,444
23,0,24,0,446
24,0,20,0,450
25,0,20,0,450
26,0,18,0,452
27,0,16,0,454
28,0,16,0,454
29,0,16,0,454
30,0,14,0,456
31,0,12,0,458
32,0,12,0,458
33,0,11,0,459
34,0,11,0,459
35,0,9,0,461
36,0,9,0,461
37,0,9,0,461
38,0,9,0,461
39,0,9,0,461
40,0,8,0,462
41,0,6,0,464
42,0,5,0,465
43,0,3,0,467
44,0,2,0,468
45,0,2,0,468
46,0,1,0,469
47,0,1,0,469
48,0,1,0,469
49,0,1,0,469
50,0,1,0,469
51,0,0,0,470
