N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,290,0,180
2,0,274,0,196
3,0,266,0,204
4,0,252,0,218
5,0,234,0,236
6,0,221,0,249
7,0,208,0,262
8,0,196,0,274
9,0,189,0,281
10,0,181,0,289
11,0,173,0,297
12,0,166,0,304
13,0,152,0,318
14,0,142,0,328
15,0,137,0,333
16,0,129,0,341
17,0,124,0,346
18,0,115,0,355
19,0,102,0,368
20,0,95,0,375
21,0,90,0,380
22,0,88,0,382
23,0,81,0,389
24,0,79,0,391
25,0,70,0,400
26,0,63,0,407
27,0,54,0,416
28,0,52,0,418
29,0,45,0,425
30,0,37,0,433
31,0,34,0,436
32,0,31,0,439
33,0,28,0,442
34,0,28,0,442
35,0,26,0,444
36,0,23,0,447
37,0,22,0,448
38,0,17,0,453
39,0,15,0,455
40,0,11,0,459
41,0,8,0,462
42,0,7,0,463
43,0,7,0,463
44,0,6,0,464
45,0,6,0,464
46,0,5,0,465
47,0,4,0,466
48,0,3,0,467
49,0,2,0,468
50,0,2,0,468
51,0,2,0,468
