N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,396,0,74
2,0,339,0,131
3,0,281,0,189
4,0,242,0,228
5,0,196,0,274
6,0,175,0,295
7,0,147,0,323
8,0,125,0,345
9,0,110,0,360
10,0,101,0,369
11,0,91,0,379
12,0,83,0,387
13,0,81,0,389
14,0,78,0,392
15,0,71,0,399
16,0,67,0,403
17,0,58,0,412
18,0,57,0,413
19,0,55,0,415
20,0,54,0,416
21,0,45,0,425
22,0,40,0,430
23,0,38,0,432
24,0,35,0,435
25,0,31,0,439
26,0,31,0,439
27,0,30,0,440
28,0,29,0,441
29,0,25,0,445
30,0,23,0,447
31,0,22,0,448
32,0,21,0,449
33,0,21,0,449
34,0,17,0,453
35,0,17,0,453
36,0,15,0,455
37,0,15,0,455
38,0,13,0,457
39,0,11,0,459
40,0,9,0,461
41,0,8,0,462
42,0,6,0,464
43,0,6,0,464
44,0,6,0,464
45,0,5,0,465
46,0,5,0,465
47,0,3,0,467
48,0,1,0,469
49,0,1,0,469
50,0,0,0,470
51,0,0,0,470
