N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,419,0,51
2,0,390,0,80
3,0,363,0,107
4,0,347,0,123
5,0,330,0,140
6,0,315,0,155
7,0,299,0,171
8,0,281,0,189
9,0,265,0,205
10,0,254,0,216
11,0,238,0,232
12,0,222,0,248
13,0,215,0,255
14,0,207,0,263
15,0,195,0,275
16,0,184,0,286
17,0,175,0,295
18,0,167,0,303
19,0,160,0,310
20,0,154,0,316
21,0,145,0,325
22,0,141,0,329
23,0,134,0,336
24,0,129,0,341
25,0,127,0,343
26,0,121,0,349
27,0,114,0,356
28,0,108,0,362
29,0,99,0,371
30,0,94,0,376
31,0,86,0,384
32,0,80,0,390
33,0,75,0,395
34,0,71,0,399
35,0,63,0,407
36,0,60,0,410
37,0,57,0,413
38,0,54,0,416
39,0,49,0,421
40,0,44,0,426
41,0,35,0,435
42,0,35,0,435
43,0,31,0,439
44,0,28,0,442
45,0,24,0,446
46,0,21,0,449
47,0,20,0,450
48,0,19,0,451
49,0,17,0,453
50,0,16,0,454
51,0,15,0,455
52,0,14,0,456
53,0,12,0,458
54,0,12,0,458
55,0,11,0,459
56,0,10,0,460
57,0,10,0,460
58,0,10,0,460
59,0,9,0,461
60,0,9,0,461
61,0,8,0,462
62,0,8,0,462
63,0,7,0,463
64,0,7,0,463
65,0,7,0,463
66,0,7,0,463
67,0,7,0,463
68,0,7,0,463
69,0,7,0,463
70,0,7,0,463
71,0,6,0,464
72,0,6,0,464
73,0,6,0,464
74,0,5,0,465
75,0,5,0,465
76,0,5,0,465
77,0,4,0,466
78,0,3,0,467
79,0,2,0,468
80,0,1,0,469
81,0,1,0,469
82,0,1,0,469
83,0,1,0,469
84,0,0,0,470
85,0,0,0,470
86,0,0,0,470
87,0,0,0,470
88,0,0,0,470
89,0,0,0,470
90,0,0,0,470
91,0,0,0,470
92,0,0,0,470
93,0,0,0,470
94,0,0,0,470
95,0,0,0,470
96,0,0,0,470
97,0,0,0,470
98,0,0,0,470
99,0,0,0,470
