N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,470,0,0
1,0,320,0,150
2,0,271,0,199
3,0,239,0,231
4,0,209,0,261
5,0,196,0,274
6,0,178,0,292
7,0,164,0,306
8,0,145,0,325
9,0,131,0,339
10,0,115,0,355
11,0,108,0,362
12,0,97,0,373
13,0,88,0,382
14,0,79,0,391
15,0,75,0,395
16,0,63,0,407
17,0,55,0,415
18,0,50,0,420
19,0,46,0,424
20,0,40,0,430
21,0,33,0,437
22,0,30,0,440
23,0,30,0,440
24,0,28,0,442
25,0,24,0,446
26,0,22,0,448
27,0,21,0,449
28,0,17,0,453
29,0,16,0,454
30,0,15,0,455
31,0,13,0,457
32,0,13,0,457
33,0,13,0,457
34,0,11,0,459
35,0,10,0,460
36,0,8,0,462
37,0,7,0,463
38,0,7,0,463
39,0,5,0,465
40,0,3,0,467
41,0,3,0,467
42,0,2,0,468
43,0,2,0,468
44,0,1,0,469
45,0,1,0,469
46,0,1,0,469
47,0,0,0,470
48,0,0,0,470
49,0,0,0,470
50,0,0,0,470
51,0,0,0,470
